guppy	0.0505072,-0.0306104,-0.0237231,0.0324471,0.129176,-0.0838726,-0.0394875,0.0137747,0.0621392,-0.0746895,-0.0172949,0.0961168,-0.0514255,-0.0563232,-0.0353551,-0.00612209,-0.0171418,0.0391814,-0.0166062,0.00283147,-0.0379569,0.0266311,0.0431607,-0.0303043,0.0228048,0.0768322,-0.0832604,0.14693,0.0713223,-0.0912191,0.0535683,-0.0700979,0.0973412,0.00761435,0.0694857,0.0198968,-0.0502011,0.00956576,-0.044079,-0.0979534,0.026325,0.0453034,-0.0195142,0.0777505,-0.137135,0.00267841,0.0422424,-0.11081,0.032141,-0.0618331,-0.0550988,-0.029233,0.0514255,-0.142645,-0.00780566,-0.0117085,-0.0771383,-0.0801993,0.0342837,0.0267841,-0.0338245,0.0359673,-0.0887703,-0.0419363,-0.0138512,-0.0930557,-0.0593842,-0.0397936,-0.0489767,-0.041018,0.0138512,-0.0618331,0.00340541,-0.0443851,-0.0301513,-0.00520377,-0.01454,-0.00269754,0.0212743,-0.0388753,0.0893825,0.0991778,-0.0316818,0.0419363,0.0295391,-0.0428546,-0.0630575,0.0080735,0.0924435,0.0590781,0.0109432,-0.119993,-0.0789749,0.0400997,-0.0394875,0.0756078,-0.00661951,0.026478,0.125503,0.106524,0.0590781,0.0146165,0.0768322,0.0746895,0.0765261,0.0740772,0.0483645,-0.0942801,-0.0572415,4.51384e-05,0.00715519,0.0149991,0.0535683,-0.085097,0.0136982,-0.0955046,0.00478288,-0.0298452,-0.049895,0.011785,0.0120146,-0.115095,-0.0238761,0.0437729,-0.0247945,-0.0165296,-0.0906069,0.151828,-0.0284677,0.00468722,-0.0707101,0.0261719,-0.0652002,-0.049895,0.0307635,-0.0808115,0.00281233,0.0252536,0.0241822,0.110198,-0.0486706,-0.0370386,-0.107749,-0.0483645,-0.0217334,0.0832604,-0.0948923,-0.0183663,-0.0335184,0.0186724,-0.0456095,-0.115707,-0.0289269,0.0801993,-0.0378039,0.000490245,-0.0353551,-0.0477523,-0.0277024,-0.085097,0.0284677,-0.0215804,0.0667307,0.107749,0.0661185,-0.1053,-0.0277024,0.0489767,0.0434668,0.0143104,0.0261719,-0.0459157,0.00661951,-0.0214273,0.0550988,0.0135451,0.0148461,-0.0832604,0.0596903,0.0413241,-0.0309165,-0.0261719,-0.0237231,0.0356612,0.0446912,0.0313757,-0.0446912,-0.0370386,0.061527,0.0224987,-0.0202029,0.0200498,-0.0193611,-0.00975708,-0.0535683,0.0630575,-0.0477523,0.0275494,-0.160399,-0.058772,-0.0652002,-0.0459157,-0.0514255,0.0667307,0.0857092,-0.0416302,0.0296921,0.0316818,-0.096729,-0.0774444,-0.0593842,-0.00286973,0.029233,0.038263,-0.102851,-0.0428546,0.0183663,-0.044079,-0.0630575,0.0434668,-0.0679552,0.126115,-0.0728528,-0.0342837,0.0771383,0.0183663,-0.0117085,-0.00168357,-0.013086,-0.0277024,0.00166444,0.0203559,-0.09979,-0.0252536,0.0266311,0.0449973,-0.0298452,-0.032141,-0.00434286,-0.00868571,-0.0400997,0.0326001,-0.0122442,-0.0110963,-0.0172949,0.0304574,-0.0243353,-0.0224987,0.041018,0.000461548,-0.0246414,-0.041018,0.07622,0.00485941,0.0572415,0.0486706,-0.0857092,-0.049895,-0.0566293,0.0538744,-0.0270902,0.0973412,0.0385691,0.0177541,0.0224987,-0.134074,-0.0808115,0.088158,0.206927,-0.046834,-0.105912,-0.0139277,0.0367325,0.0544866,0.0489767,0.0535683,0.0348959,-0.0184428,0.0612209,0.0113259,-0.0261719,0.0520377,-0.00415154,-0.0215804,-0.00367325,0.0725467,0.00681082,-0.0252536,0.0808115,0.0419363,0.0224987,0.0332123,0.0118615,-0.0443851,-0.0221926,-0.00126268,0.0480584,-0.0471401,0.0355081,0.0077674
woodpecker	-0.062105,0.032008,-0.0702265,-0.00836029,-0.0375019,-0.00704653,-0.0563723,0.0105698,0.127076,0.0367853,0.0266335,-0.0807365,0.00931576,-0.00627022,0.0697487,0.00223936,-0.0267529,-0.0102115,0.0332023,-0.0465788,-0.0179149,-0.0191092,-0.0181538,0.0200647,-0.120866,-0.0425181,-0.130898,-0.0649714,-0.00133615,0.117044,-0.0302165,0.0678378,-0.0707042,-0.0570889,-0.00853944,-0.053267,0.0702265,0.032008,0.0268724,0.0582832,0.0458622,0.0360687,0.0644937,0.0955462,0.0351132,-0.104145,0.0427569,-0.0250809,0.0406071,0.03368,-0.0475342,-0.0406071,0.0291416,-0.00943519,0.0299776,0.0635382,-0.0123613,-0.000839762,0.0955462,-0.0401294,0.0898134,-0.0410849,-0.00265738,-0.0305748,-0.0616273,-0.0740483,-0.00734511,-0.0668823,0.0261558,-0.0513561,0.0187509,-0.116566,0.0453844,-0.01684,-0.0716597,0.0855139,-0.0375019,-0.0425181,-0.0257975,-0.0324857,-0.0783479,0.0194675,0.05685,-0.0597164,-0.0170789,0.060433,0.0226922,0.0353521,0.0494452,-0.0185121,-0.0773924,0.040846,-0.0218562,0.0274695,-0.0439513,-0.0226922,-0.0205424,-0.0578055,-0.0649714,-0.0518338,0.00567306,-0.111789,0.0179149,-0.044429,0.0965017,-0.040846,0.069271,0.0836029,-0.0305748,-0.0451456,-0.152874,0.0262752,0.0453844,0.156696,0.0561334,-0.0158846,0.0410849,0.0182732,-0.081692,0.00100025,0.0874248,-0.019587,-0.120388,-0.0112864,-0.0201841,0.118,0.0203036,0.0735706,-0.0191092,0.0778702,-0.0142125,-0.094113,-0.0197064,0.0287833,0.0125404,-0.0482508,-0.0697487,-0.0136153,0.123255,0.086947,0.0317691,-0.074526,0.00231401,0.0687933,0.00716597,0.00579249,-0.0425181,0.00776313,-0.0769147,-0.0578055,0.1094,-0.00937547,-0.107489,0.0544613,0.0398905,0.020423,0.0391739,-0.0121821,0.0265141,-0.000362031,-0.00367256,0.0200647,0.0580443,-0.00157502,0.0106892,-0.0687933,0.0348744,-0.0226922,-0.0253197,0.0726151,0.0499229,0.0659269,-0.0625828,0.0154068,-0.0735706,0.00991292,-0.0247226,0.0358298,0.0236477,-0.0511172,-0.115133,-0.114655,0.0542225,-0.0367853,-0.0175566,0.0367853,-0.0499229,-0.0308137,0.00459816,0.0504006,-0.0769147,-0.100801,-0.0993681,-0.0917244,0.0365464,0.0902912,0.0535059,-0.0489674,-0.0687933,0.0140931,0.104145,-0.0213785,-0.00865887,-0.0269918,0.0649714,0.111789,0.122299,-0.0494452,-0.0162429,-0.0127196,-0.129943,-0.0898134,-0.0668823,-0.0812143,-0.0246031,0.128987,-0.000556109,-0.0525504,-0.0599552,0.0575666,0.0116447,-0.0960239,-0.0161234,0.074526,-0.00234387,-0.0291416,0.0597164,0.0360687,0.0484897,0.000962927,-0.0353521,-0.088858,-0.0113461,-0.0425181,0.012003,-0.0427569,-0.0394128,-0.0566111,0.0556557,-0.0506395,0.0659269,-0.094113,-0.125166,-0.0458622,0.0609107,0.0023588,0.115611,-0.0211396,0.0297388,0.0317691,-0.0998458,-0.0300971,-0.0308137,-0.0348744,0.0310525,0.0185121,-0.117044,-0.00192585,-0.00597164,-0.0788256,-0.0556557,0.0401294,0.0398905,0.00647923,-0.0494452,0.0898134,-0.0850361,-0.0394128,-0.0201841,-0.0329634,-0.00865887,0.0599552,-0.0211396,0.0113461,0.0797811,0.016004,-0.0207813,-0.0403683,-0.0136153,0.00725554,0.013257,-0.0609107,0.110356,0.0902912,-0.00206021,-0.0537447,-0.0148694,-0.0386962,0.0649714,0.0198258,-0.0413237,0.0418015,-0.0211396,-0.01684,0.0773924,0.000358298,0.00725554,0.0266335,0.0716597,0.0649714
rhubarb	-0.0835702,-0.00758767,-0.000873464,0.0751003,-0.00811704,0.0201867,0.00811704,-0.0361385,-0.107851,0.0239982,0.0465848,-0.134955,-0.00797588,0.059572,-0.029786,-0.0160929,-0.0300683,0.00419969,0.06296,-0.07143,-0.0556194,0.119144,0.066348,-0.0429144,0.00885816,0.0256922,-0.0252687,0.0971222,-0.06296,0.0347268,-0.0183516,-0.010658,-0.0221631,-0.0703006,-0.0516667,0.00691713,0.0326093,-0.120273,0.066348,0.0756649,0.0909109,-0.067195,-0.00193221,-0.0559017,-0.0361385,-0.0564664,-0.0897815,0.00684655,-0.0420674,0.0120697,-0.0584427,-0.0143989,-0.0533607,0.0807469,-0.061266,-0.0210337,0.0116462,-0.0358562,-0.058725,-0.00674067,-0.027245,0.0343033,-0.0392441,-0.034868,-0.0268215,-0.0869582,-0.0807469,-0.128743,0.0406558,0.0345857,0.0657833,0.00114697,-0.0204691,-0.0381148,-0.0189162,-0.0116462,-0.0717123,-0.0525137,0.00139401,-0.0592897,-0.0575957,0.00716417,0.0719946,-0.0544901,-0.0105169,-0.0057878,-0.0334563,0.161494,-0.0375501,-0.0139048,-0.062113,-0.0734063,0.0502551,-0.0522314,-0.0417851,-0.0468671,-0.0232924,-0.0694536,0.0522314,-0.0767943,-0.0745356,-0.0496904,0.0564664,0.06296,-0.0338798,0.0254099,0.0381148,0.0988162,-0.0790529,-0.0279509,-0.0485611,-0.0110815,0.00333505,-0.000996984,-0.00490552,-0.0544901,0.0734063,0.0179281,-0.0200456,-0.061266,0.00825821,0.0302095,-0.0303507,0.0127755,0.0350092,-0.0389618,-0.0796176,0.0183516,0.0317623,0.0351503,-0.131002,-0.0338798,-0.0220219,0.0505374,0.014046,0.140037,-0.0146107,-0.0412205,0.0666303,0.0420674,-0.00419969,-0.0153165,-0.0283744,-0.00298213,0.0717123,-0.0415028,0.00727005,0.0607014,-0.169399,-0.0300683,0.0259745,-0.0649363,-0.033174,0.0409381,-0.0319035,-0.0999455,-0.0172222,-0.0988162,-0.0971222,0.0175752,-0.0669127,-0.00117344,0.0767943,-0.0124226,0.029786,-0.017434,0.0183516,-0.00762296,-0.0208926,0.0649363,-0.0403735,0.0178575,-0.0683243,-0.0700183,-0.114062,-0.112933,0.0239982,0.0334563,-0.0412205,0.0309153,-0.0420674,-0.0120697,-0.0335975,0.0217396,0.0074465,-0.0448908,-0.0686066,0.0474318,-0.0232924,0.00367031,-0.0352915,0.0352915,-0.0163752,-0.0124932,0.0948635,0.0875229,0.0522314,-0.0163047,-0.0290802,-0.0184927,-0.0544901,0.00494081,0.00243511,0.0400911,-0.0448908,0.0273862,0.0448908,0.014893,0.0372678,-0.0191986,-0.131002,-0.0415028,-0.00727005,0.0316212,-0.0494081,-0.0224454,-0.0703006,-0.0310565,0.196503,0.101639,0.108415,-0.00839937,0.0316212,0.0218807,0.00554076,0.0127049,0.0477141,-0.0496904,-0.0179281,0.0200456,-0.0359973,0.0156694,0.0556194,0.150201,-0.060419,-0.162623,0.0180692,-0.0892169,0.0479964,0.0213161,-0.0223042,0.0170811,0.0045526,-0.0897815,-0.0386795,0.0113639,0.011505,-0.0213161,0.0194809,0.0225866,-0.0858289,-0.0623953,0.107851,0.00340563,0.070583,-0.0403735,-0.0846996,-0.066348,-0.0745356,0.0412205,0.0194809,0.0686066,-0.0869582,0.0259745,-0.0141872,-0.0389618,-0.0880875,-0.0364208,-0.0266804,-0.120273,0.0457378,0.0677596,0.0296448,-0.0147518,0.106157,-0.0751003,0.0677596,-0.0412205,-0.0728416,0.0303507,0.0354327,-0.0378325,0.102204,-0.0171517,0.0618307,-0.0420674,0.0307742,0.0468671,-0.0852642,0.160365,0.00347621,0.00709359,-0.0694536,-0.0431968,0.0378325,-0.0266804,0.0237159,0.0095287,0.106157,0.0643717
clamp	-0.0222225,0.0587728,0.010161,-0.0801181,0.0080776,0.0444451,-0.12047,-0.0244156,-0.0072735,-0.0432755,0.017471,0.0970774,-0.144447,0.0421059,-0.00185492,-0.0194447,-0.0169593,0.0070542,-0.0672524,0.0109651,0.0605272,-0.0883054,0.0037464,0.0935686,0.0304098,0.0285092,-0.0163745,0.0497083,0.0558488,-0.00124271,5.51109e-05,-0.0745625,0.0657904,-0.0576032,0.0795333,0.029825,0.116376,0.0766093,-0.064036,-0.010892,0.0412287,-0.0270472,0.0345034,0.0461995,-0.0587728,-0.0242694,0.0119885,0.00924721,0.0514627,-0.0988318,-0.0197371,-0.0326028,0.0450299,-0.0964926,0.222225,-0.00639629,-0.105849,-0.0216377,-0.0311408,0.131581,-0.0456147,-0.0383047,-0.111698,-0.0502931,-0.0441527,-0.136844,-0.05965,0.0326028,-0.0435679,0.0760245,0.0266086,-0.0871358,0.0191523,0.0307022,-0.0473691,-0.0853814,-0.00445913,-0.00314332,0.105849,-0.0900598,-0.0142546,0.0339186,-0.0333338,0.0147663,0.0188599,0.00654249,0.000753849,-0.000794968,-0.0409363,-0.102341,0.0324566,0.0397667,-0.026901,-0.00497083,-0.0361116,0.00654249,-0.0429831,-0.0104534,0.0739777,0.0301174,-0.0713461,-0.0209067,-0.0830421,-0.121639,0.0426907,0.0842118,0.115206,-0.0391819,0.0459071,-0.0260238,-0.0136698,-0.121639,0.05965,-0.0412287,-0.0599424,-0.034942,-0.0280706,0.018202,0.0372812,-0.0836269,-0.0226611,0.0508779,0.0713461,-0.123394,0.00789485,-0.00126098,-0.0859662,0.0168862,0.0616968,-0.0318718,0.0818725,-0.0540944,-0.0847966,-0.0383047,0.0121347,-0.0500007,0.0139622,0.0304098,-0.0138891,0.0649132,0.0707613,0.0546792,-0.0222225,-0.0175441,-0.0391819,0.0476615,-0.0619892,0.034942,-0.058188,0.0652056,0.0464919,-0.102925,-0.0136698,0.0121347,-0.000274127,0.0380123,-0.0500007,-0.0573108,0.00668869,0.0032347,0.0330414,-0.0122809,-0.0590652,0.0108189,0.0318718,0.00471498,0.0540944,0.0347958,-0.03348,-0.0144008,0.0111113,0.0074197,-0.0564336,-0.00804105,0.0307022,0.0540944,0.0385971,-0.0900598,-0.0608196,0.0754397,0.0103803,-0.0347958,0.0666676,-0.0558488,0.0286554,-0.0959078,0.0435679,-0.0643284,0.107019,0.0479539,0.0124271,0.0570184,0.0207605,-0.0307022,-0.183628,-0.0766093,-0.0649132,-0.0380123,-0.0155704,-0.0377198,0.0649132,0.016009,-0.114622,0.133335,-0.00932031,-0.0701765,-0.0716385,-0.00104168,0.0228074,-0.0558488,0.02617,0.0526323,-0.0883054,-0.0330414,0.00475153,-0.0564336,-0.0742701,-0.0285092,-0.0385971,0.055264,-0.0929838,0.0450299,-0.0663752,0.00844311,-0.00361847,-0.0137429,-0.0470767,-0.0288016,0.0505855,-0.0678372,-0.101756,0.0388895,0.0168131,0.0355268,0.0187137,0.0264624,0.0380123,-0.00515358,-0.0154242,0.00297884,0.0164476,-0.0264624,0.00168131,0.00376467,-0.00745625,-0.00301539,-0.0564336,0.138599,0.116376,0.00158994,-0.0643284,0.0343572,0.0511703,0.0391819,0.0450299,0.100001,-0.0146201,-0.0695917,0.0532172,-0.0219301,0.0801181,-0.00434948,-0.119885,-0.0185675,-0.0652056,0.00917411,-0.0672524,0.0719309,-0.0459071,0.0106727,0.00891826,0.0698841,-0.0964926,0.0859662,0.0467843,-0.0211991,-0.0517551,-0.0288016,0.028363,0.0038926,-0.0748549,-0.0409363,-0.0233922,-0.0177634,0.0307022,-0.00643284,-0.0321642,-0.0532172,-0.121639,0.0271934,-0.017471,0.0485387,-0.0361116,0.102341,-0.0400591,-0.0912294,0.0118423,-0.00515358,0.0112575,0.0079314
nightgown	0.0215695,-0.0631108,-0.0362155,0.0468671,0.025697,-0.0274279,0.0194392,-0.0609805,0.0171757,0.0332863,-0.025697,-0.119831,-0.00182242,0.0428727,-0.0708332,-0.00179746,0.00369478,-0.0426065,0.0100525,0.00112341,0.0254307,-0.0687029,0.0420739,0.0221021,0.00805528,-0.00482651,-0.051394,0.0162437,-0.00918702,-0.0575187,-0.0729636,-0.0505952,-0.0636434,0.0173089,-0.0343515,-0.0303571,0.0235667,0.0107182,-0.0655074,0.08255,-0.0655074,0.0466008,0.0115836,-0.113972,0.0181077,0.0107848,-0.0612468,-0.0326206,0.0609805,0.0734961,-0.00932016,-0.00475994,0.0217027,-0.00196389,-0.047666,-0.0473997,0.0380795,-0.0391447,-0.0370144,0.0276942,-0.00277941,0.0830826,0.0032787,0.0308897,-0.00675712,0.0878758,-0.0225015,-0.0131814,0.104918,0.00918702,0.218358,0.0201049,-0.0734961,0.0123825,-0.092669,0.0703007,0.171491,-0.0947994,0.139536,0.00818843,0.0814848,-0.0221021,-0.0334194,0.00367814,-0.100125,0.131547,0.00301241,0.067904,0.0263627,0.00489308,-0.0729636,-0.0111176,-0.0271616,0.00334527,0.0163103,-0.034884,0.00938673,-0.0199718,-0.0471334,-0.0450031,-0.0857455,-0.0625782,0.0607142,-0.0846803,-0.0278273,0.034884,0.159774,0.051394,-0.0207706,0.0583176,0.00334527,0.0884084,0.0636434,0.0242324,-0.0190398,-0.0729636,-0.0244987,-0.0197055,0.0500626,0.118233,0.0288925,-0.0296914,-0.0118499,-0.0263627,0.118233,0.0125156,0.00374471,0.0942668,-0.0639097,0.0905387,-0.0873432,0.0243656,-0.0187735,0.0426065,-0.0298245,0.0974623,-0.0050928,-0.0436716,0.0370144,0.0335526,0.0116502,-0.018374,0.0963971,0.0356829,-0.0356829,0.0537906,-0.0364818,0.010585,0.00705669,-0.0404761,0.116103,0.011051,0.10119,0.0335526,0.0255639,-0.0354166,-0.0599153,0.0450031,-0.140601,0.0905387,0.0324874,0.0236998,0.103321,-0.0262296,-0.0225015,-0.00469337,-0.00319548,0.00685698,0.0267622,0.0583176,0.0468671,0.105451,-0.0118499,0.00615796,-0.161905,-0.0756265,0.128352,0.00595825,-0.00635768,-0.0286262,-0.0793545,-0.0132479,0.0089873,0.00629111,-0.0264959,-0.0553884,0.00612468,0.11557,-0.0516603,0.0356829,0.0270285,-0.0370144,0.0713658,0.113972,0.0692355,0.106516,-0.0271616,-0.0529918,-0.0213032,0.0129151,-0.0521929,-0.039411,-0.0362155,-0.0894736,0.0199718,-0.0168429,0.00665726,0.0479323,0.0287594,-0.0318217,-0.0543232,-0.00775571,-0.0553884,-0.0798871,-0.0508615,-0.0194392,-0.0564536,0.0846803,-0.0239661,0.0820174,-0.0346177,0.032088,0.0591165,0.0170426,-0.0215695,-0.039411,0.112375,0.0145128,-0.0756265,0.0583176,0.0644423,0.0351503,-0.021969,-0.0750939,-0.0468671,0.00675712,-0.00138138,0.0264959,0.0284931,0.0162437,0.0947994,0.0189066,-0.0692355,-0.0910713,0.0750939,-0.0150454,0.0295582,-0.0260965,-0.0572524,-0.047666,-0.0334194,0.0120496,0.0868106,0.11557,-0.0201049,-0.0905387,0.0236998,0.0351503,-0.00409421,-0.0814848,-0.0326206,-0.00685698,-0.0782894,-0.0756265,-0.00978617,0.08255,-0.0147125,0.0270285,-0.0189066,-0.0351503,-0.0985274,0.0772242,-0.00163103,0.107581,0.0804197,0.0122494,0.0455357,-0.00109845,0.0511277,0.016976,0.0244987,0.0455357,0.0905387,0.0102522,-0.023833,-0.021969,0.067904,-0.0636434,0.0314223,0.0471334,-0.112375,0.034884,-0.0500626,0.0287594,0.00835486,-0.0529918,0.0159108,-0.00925359,0.0463345,0.0974623
leotards	-0.00525571,-0.110006,0.0391368,0.120055,-0.0531521,-0.0505077,0.0272371,-0.0883223,-0.0756293,0.0431034,0.00998254,-0.0349058,0.00938755,0.0957266,-0.129046,0.0629363,-0.04469,0.000896611,0.0083298,-0.0465411,0.0107097,-0.0497144,-0.0388724,-0.00352033,-0.107362,-0.0433679,-0.0729849,-0.0846202,-0.00208245,-0.0658451,0.0128914,0.0793314,0.0751004,-0.0318648,-0.036228,-0.0819758,0.0713983,0.0338481,0.0475989,0.0136186,-0.0862068,-0.00214856,0.020494,-0.0867357,0.00414837,0.0128914,-0.0200973,-0.0740427,0.063994,0.0872646,0.0207584,0.0312037,-0.0114369,0.062143,0.04707,-0.0436323,0.129575,-0.0207584,-0.0531521,-0.0267083,0.0202295,-0.0372858,0.0293526,0.0594986,-0.036228,0.00664401,-0.089909,0.0772159,0.0267083,0.0761582,0.0354347,0.0136847,-0.118997,0.0888512,-0.0655807,-0.0174529,0.103131,-0.130104,0.0179818,0.015668,-0.00998254,-0.0267083,-0.0936111,0.020494,-0.116353,0.0330548,-0.0534165,0.0576475,0.0520943,-0.0356991,-0.072456,0.026576,-0.027766,-0.0351703,-0.0191718,-0.0761582,-0.0200973,-0.0359636,-0.0703405,-0.0222128,-0.00608208,-0.00469378,0.0281627,0.0178496,-0.0634652,0.057912,0.0978421,-0.0520943,0.0141474,-0.00710677,-0.00631346,-0.0105775,0.0423101,0.147028,-0.0536809,0.0130897,0.0166596,-0.0322615,0.0438967,0.0039831,-0.0380791,-0.0594986,-0.0415168,-0.010247,0.10842,0.0835624,-0.127459,0.0534165,0.0761582,0.0489211,-0.055532,-0.00667706,0.04469,0.0481277,0.0920245,0.104189,0.0576475,-0.00221467,-0.00618124,-0.0306748,0.0401946,-0.0143458,0.066374,0.0584408,-0.0171885,0.103131,0.0571186,0.027766,-0.0145441,0.0452189,0.128517,0.00305757,0.0624074,0.0187751,0.0920245,0.0391368,-0.0862068,-0.00707372,0.0444256,0.0425745,0.0425745,0.000710677,0.089909,0.0729849,0.0156019,-0.0520943,0.00763565,0.0230061,-0.0835624,0.0661095,-0.0394013,-0.125344,-0.013288,0.187222,0.0354347,-0.0478633,-0.0116353,-0.0523588,0.0692828,-0.0692828,-0.0388724,0.00251216,-0.0284271,0.00727205,0.020494,-0.0745716,0.00104949,-0.00282618,0.055532,0.00552015,0.0600275,-0.0364925,0.0199651,0.0177174,-0.0111725,-0.0248572,0.0326581,-0.0425745,-0.0227417,-0.022345,0.0375502,-0.00604902,-0.0613496,-0.0239317,-0.0220806,-0.0218161,-0.068225,-0.0478633,-0.0475989,-0.027766,-0.0788026,-0.0203617,0.0199651,0.0370213,-0.00233036,-0.0650518,-0.0505077,0.126401,0.0212873,-0.068225,-0.0766871,0.106304,0.0222128,0.0273693,-0.00743732,-1.36222e-05,-0.0327903,-0.127988,-0.0877935,-0.0444256,0.0326581,0.0441612,-0.0253861,-0.00892479,0.0909667,0.0497144,-0.0399302,-0.0531521,0.111064,-0.0777448,0.0600275,0.0560609,-0.0544743,-0.0145441,-0.0284271,-0.0642585,0.0261794,0.051301,-0.0581764,-0.013883,-0.0244605,0.0378147,0.0973132,0.172414,0.00991643,-0.0062143,0.0294849,-0.00532182,-0.018114,0.0284271,0.04469,0.026576,0.0140813,-0.0809181,-0.0137508,0.0483922,-0.0489211,0.09414,0.000561931,0.00770176,-0.0520943,0.112122,-0.0174529,0.0653162,0.00918923,-0.0367569,-0.0671673,-0.00446239,-0.0356991,0.0409879,-0.0145441,0.0713983,0.0936111,-0.033187,0.00262785,0.00224772,0.0999576,0.0285593,0.0745716,-0.0321292,-0.0708694,-0.0244605,-0.0195684,-0.0164613,0.0255183,-0.0936111,0.110006,0.0557964,-0.0230061,0.0751004
rifle	-0.0337867,-0.0711455,0.038103,0.0302145,0.0193492,-0.044652,-0.0586429,-0.0547731,-0.0645965,0.0586429,-0.0130235,-0.0314052,0.0293215,0.0221772,0.0523917,-0.0239632,-0.0244098,0.0726339,-0.0815643,-0.0517963,-0.122644,-0.0369123,-0.0625128,0.0803736,-0.139314,0.0270889,-0.0705501,0.0568569,0.0140654,-0.033489,0.0589406,-0.0523917,0.03721,-0.0708478,-0.0291726,0.0773968,0.0145863,0.0263447,-0.0140654,-0.00989786,-0.045545,-0.00710711,0.00426054,0.0309587,0.0143631,-0.0928761,0.0437589,0.028875,0.00502335,0.0278331,-0.0702525,-0.0964483,-0.108355,-0.00279075,-0.0242609,0.0168189,-0.0425682,-0.0063257,-0.00318145,0.00792573,-0.129193,-0.00197213,-0.044652,0.114309,-0.00457683,-0.0693594,0.0946622,-0.0702525,-0.0340843,0.0192004,-0.052094,-0.0392937,-0.0538801,-0.0266424,-0.0250051,-0.00989786,0.0910901,-0.0133212,-0.119667,0.0690617,-0.0264935,-0.0875179,-0.0580476,0.00866993,-0.00640012,0.0663826,-0.104783,-0.0363169,0.0290238,-0.0562615,-0.0509033,-0.0321494,0.0389961,0.0586429,-0.0211353,0.00680943,-0.00524661,-0.0616197,0.0173399,-0.0622151,0.0711455,0.0738246,0.000527917,-0.116095,0.128002,-0.0115351,0.0696571,0.0887086,-0.0113118,-0.10002,0.017191,0.0928761,0.0464381,-0.155984,0.0349774,0.028875,0.0416752,-0.00613965,-0.0276842,-0.0946622,-0.0631081,0.0580476,-0.0233679,-0.0690617,0.0096746,0.0562615,-0.0904947,0.0276842,-0.0631081,0.00325587,0.00197213,-0.0464381,-0.0452473,0.0559638,-0.0363169,-0.0263447,0.0488195,-0.0428659,0.0535824,0.0845411,-0.0361681,-0.0464381,0.0898993,-0.0440566,-0.0180096,-0.075313,-0.103593,0.0309587,0.0173399,-0.0461404,0.10002,-0.0476288,0.082755,-0.0199446,0.0583453,0.0705501,0.102402,0.0199446,-0.0378053,0.0345309,0.00362797,-0.000184887,-0.00640012,-0.0464381,0.0690617,-0.0114607,0.0320006,0.014884,0.0123537,0.0833504,-0.0135444,-0.0898993,-0.200041,-0.00314424,-0.0586429,0.00342332,0.0138421,0.0625128,-0.0348286,-0.0199446,0.0250051,0.0720385,0.10002,0.0151817,0.0168189,-0.00777689,-0.0328936,-0.117286,0.059536,0.0904947,-0.0642989,-0.012577,-0.0398891,-0.0192004,0.0389961,0.0143631,-0.0364658,0.0230702,1.0974e-05,-0.007442,-0.0500102,-0.0160747,-0.116095,0.0467357,-0.0708478,-0.0300657,-0.0205399,-0.130384,-0.0233679,-0.0110886,0.0179352,0.0355727,0.0112374,-0.0550708,-0.0470334,0.045545,0.0348286,0.0018605,-0.0281308,-0.0562615,-0.0589406,-0.00104653,-0.034382,-0.0130979,0.108951,0.0081862,0.0881133,0.0309587,-0.013991,0.0293215,-0.0168933,0.131575,-0.0116839,-0.015777,-0.0491172,0.059536,0.0785875,0.0470334,0.0348286,-0.0238144,-0.0654896,0.00029768,0.0311076,0.0506056,-0.0797782,0.0714432,0.00498614,0.00167445,-0.0640012,0.0768014,0.0203911,0.0123537,0.0845411,0.0762061,0.00160003,0.155984,0.0176375,-0.00288377,0.0702525,-0.0726339,-0.0093025,-0.0488195,0.0654896,-0.0839457,0.0952576,0.0857318,-0.0367635,0.111332,-0.0321494,0.052094,-0.0657873,0.0479265,-0.0657873,-0.082755,0.0153305,-0.0279819,-0.0687641,-0.0267912,-0.0467357,0.102997,-0.0358704,-0.0361681,-0.0154794,-0.0133956,-0.0690617,-0.0747177,-0.0203911,0.013991,0.112523,0.00628849,0.0785875,0.0131723,-0.0129491,0.0681687,-0.034382,-0.00494893,0.0293215,0.0821597,0.0161491,0.0503079
